id,display_name,lane,instrument_family,strategy_family,version,parent_id,credibility_tier,status,role,rules_frozen,paper_forward_active,implementation_status,data_source,evidence_source,latest_evidence_path,latest_known_result_summary,allowed_next_action,forbidden_next_actions,promotion_requirements,demotion_or_kill_criteria,notes,risk_framework_status,paper_forward_allowed_by_risk_framework,promotion_blockers
family_futures_trend_following_v1,Family Futures Trend Following,futures_memo,futures_trend_following,independent_family_blocked,v1,futures_trend_following_gate0_needed,blocked,blocked,blocked_research_family,True,False,blocked_by_gate,none,family_lab_blocked_spec,family_lab/independent_family_specs.yaml,"Blocked; no continuous contract, roll, margin, leverage, or gap model.",create_gate0_memo,implement_strategy;run_backtest;download_data;promote_to_real_money,Gate 0 and Gate 1 approval.,"Roll, margin, and gap risk remain unresolved.",Family is reported but not run.,blocked_by_gate,False,blocked_by_gate;futures_roll_margin_gap_model_missing
family_forex_momentum_carry_v1,Family Forex Momentum Carry,forex_memo,forex_momentum_carry,independent_family_blocked,v1,forex_momentum_carry_gate0_needed,blocked,blocked,blocked_research_family,True,False,blocked_by_gate,none,family_lab_blocked_spec,family_lab/independent_family_specs.yaml,"Blocked; no spread, financing, leverage, or broker execution model.",create_gate0_memo,implement_strategy;run_backtest;download_data;promote_to_real_money,Gate 0 and Gate 1 approval.,Execution and financing modeling remain unresolved.,Family is reported but not run.,blocked_by_gate,False,blocked_by_gate;forex_execution_financing_model_missing
family_intraday_orb_v1,Family Intraday ORB,intraday_memo,intraday_opening_range_breakout,independent_family_blocked,v1,intraday_orb_gate0_needed,blocked,blocked,blocked_research_family,True,False,blocked_by_gate,none,family_lab_blocked_spec,family_lab/independent_family_specs.yaml,"Blocked; daily bars cannot model intraday fills, spreads, queue, or stop behavior.",create_gate0_memo,implement_strategy;run_backtest;download_data;promote_to_real_money,Gate 0 and Gate 1 approval.,Intraday execution realism remains unacceptable.,Family is reported but not run.,blocked_by_gate,False,blocked_by_gate;intraday_data_and_fill_model_missing
family_volatility_products_v1,Family Volatility Products,volatility_memo,volatility_products,independent_family_blocked,v1,volatility_products_gate0_needed,blocked,blocked,blocked_research_family,True,False,blocked_by_gate,none,family_lab_blocked_spec,family_lab/independent_family_specs.yaml,"Blocked; no product mechanics, decay, roll-yield, path-dependency, or event-risk model.",create_gate0_memo,implement_strategy;run_backtest;download_data;promote_to_real_money,Gate 0 and Gate 1 approval.,Product path-dependency and event risk remain unacceptable.,Family is reported but not run.,blocked_by_gate,False,blocked_by_gate;volatility_product_mechanics_missing
family_event_news_momentum_v1,Family Event News Momentum,archive,event_news_momentum,independent_family_blocked,v1,,blocked,blocked,blocked_research_family,True,False,blocked_by_gate,none,family_lab_blocked_spec,family_lab/independent_family_specs.yaml,Blocked; no point-in-time event timestamps or reliable historical event data.,create_gate0_memo,implement_strategy;run_backtest;download_data;promote_to_real_money,Gate 0 and Gate 1 approval.,Point-in-time data remains unavailable.,Family is reported but not run.,blocked_by_gate,False,blocked_by_gate;point_in_time_event_data_missing
A_ETF_sector_momentum,A ETF Sector Momentum,etf_research,ETF,cross_sectional_momentum,v1,current_no_cash_proxy_alpha_AB,tier3_candidate_validation,promotion_review_passed,archived_comparator,True,False,implemented,existing_adjusted_etf_cache,etf_research_evidence,evidence/latest/,Historically useful component; not the current leading paper-forward row.,audit_harden,change_rules_in_place;tune_parameters;promote_to_real_money,New version id plus candidate evidence if changed.,Continued weak paper-forward comparison.,Can be studied as comparator; current paper-forward version remains frozen.,,,
B_ETF_trend_following,B ETF Trend Following,etf_research,ETF,trend_following,v1,current_no_cash_proxy_alpha_AB,tier3_candidate_validation,too_slow,archived_comparator,True,False,implemented,existing_adjusted_etf_cache,etf_research_evidence,evidence/latest/,Useful A/B component but not leading against SPY_200d in exact challenge audit.,audit_harden,change_rules_in_place;tune_parameters;promote_to_real_money,New version id plus candidate evidence if changed.,Continued weak comparison to benchmark candidates.,Comparator only unless a new version is proposed.,,,
C_swing_trend_pullback,C Swing Trend Pullback,archive,ETF,swing_pullback,v1,,blocked,rejected,rejected_satellite,True,False,archived,existing_adjusted_etf_cache,etf_research_evidence,evidence/latest/,Weak and killed by loss budgets in prior tournament evidence.,reject_or_archive,active_observation;paper_forward;tune_parameters;promote_to_real_money,New isolated version and fresh evidence required before reconsideration.,Already rejected.,Must not be active paper-forward.,,,
D_mean_reversion,D Mean Reversion,archive,ETF,mean_reversion,v1,,blocked,rejected,rejected_satellite,True,False,archived,existing_adjusted_etf_cache,etf_research_evidence,evidence/latest/,Weak and killed by loss budgets in prior tournament evidence.,reject_or_archive,active_observation;paper_forward;tune_parameters;promote_to_real_money,New isolated version and fresh evidence required before reconsideration.,Already rejected.,Must not be active paper-forward.,,,
E_breakout_vcb,E Breakout VCB,archive,ETF,breakout,v1,,blocked,rejected,rejected_satellite,True,False,archived,existing_adjusted_etf_cache,etf_research_evidence,evidence/latest/,Weak and killed by loss budgets in prior tournament evidence.,reject_or_archive,active_observation;paper_forward;tune_parameters;promote_to_real_money,New isolated version and fresh evidence required before reconsideration.,Already rejected.,Must not be active paper-forward.,,,
crypto_time_series_momentum,Crypto Time-Series Momentum,crypto_exploratory,crypto_spot,time_series_momentum,v1,,tier1_exploratory,exploratory_only,exploratory_screen,True,False,implemented_exploratory,yfinance_crypto_spot_cache,crypto_tier1_exploratory,evidence/exploratory/crypto_spot_momentum/latest/,Tier 1 only; not validated and not paper-forward ready.,audit_harden,paper_forward;leverage;perps;futures;margin;shorting;promote_to_real_money,Tier 2 credible prototype review; better data/execution model.,Data quality or stress-cost failure.,Exploratory only; no real-money conclusion.,,,
crypto_dual_momentum_cash_filter,Crypto Dual Momentum Cash Filter,crypto_exploratory,crypto_spot,dual_momentum,v1,,tier1_exploratory,exploratory_only,exploratory_screen,True,False,implemented_exploratory,yfinance_crypto_spot_cache,crypto_tier1_exploratory,evidence/exploratory/crypto_spot_momentum/latest/,Tier 1 only; not validated and not paper-forward ready.,audit_harden,paper_forward;leverage;perps;futures;margin;shorting;promote_to_real_money,Tier 2 credible prototype review; better data/execution model.,Data quality or stress-cost failure.,Exploratory only.,,,
crypto_cross_sectional_momentum,Crypto Cross-Sectional Momentum,crypto_exploratory,crypto_spot,cross_sectional_momentum,v1,,tier1_exploratory,exploratory_only,exploratory_screen,True,False,implemented_exploratory,yfinance_crypto_spot_cache,crypto_tier1_exploratory,evidence/exploratory/crypto_spot_momentum/latest/,Tier 1 only; not validated and not paper-forward ready.,audit_harden,paper_forward;leverage;perps;futures;margin;shorting;promote_to_real_money,Tier 2 credible prototype review; better data/execution model.,Data quality or stress-cost failure.,Exploratory only.,,,
crypto_buy_hold_equal_weight,Crypto Buy-Hold Equal Weight,crypto_exploratory,crypto_spot,buy_and_hold,v1,,tier1_exploratory,exploratory_only,exploratory_benchmark,True,False,implemented_exploratory,yfinance_crypto_spot_cache,crypto_tier1_exploratory,evidence/exploratory/crypto_spot_momentum/latest/,Tier 1 benchmark only; high drawdown risk.,audit_harden,paper_forward;leverage;perps;futures;margin;shorting;promote_to_real_money,Tier 2 credible prototype review; better data/execution model.,Data quality or stress-cost failure.,Exploratory benchmark only.,,,
crypto_simulated_leverage_1_5x,Crypto Simulated Leverage 1.5x,crypto_exploratory,crypto_spot,simulated_leverage_diagnostic,v1,crypto_buy_hold_equal_weight,tier1_exploratory,too_risky,diagnostic_only,True,False,implemented_exploratory,yfinance_crypto_spot_cache,compact_challenge_diagnostic,evidence/challenge_runs/latest/,Approximate leverage diagnostic only; not real margin or liquidation modeling.,no_action,paper_forward;leverage_live;perps;futures;margin;shorting;promote_to_real_money,Not eligible.,Already too risky.,Diagnostic only; not a strategy candidate.,,,
crypto_simulated_leverage_2_0x,Crypto Simulated Leverage 2.0x,crypto_exploratory,crypto_spot,simulated_leverage_diagnostic,v1,crypto_buy_hold_equal_weight,tier1_exploratory,too_risky,diagnostic_only,True,False,implemented_exploratory,yfinance_crypto_spot_cache,compact_challenge_diagnostic,evidence/challenge_runs/latest/,Approximate leverage diagnostic only; high stop-hit risk.,no_action,paper_forward;leverage_live;perps;futures;margin;shorting;promote_to_real_money,Not eligible.,Already too risky.,Diagnostic only; not a strategy candidate.,,,
individual_stock_momentum_gate1a,Individual Stock Momentum Gate 1A,stock_memo,equities,individual_stock_momentum,gate1a,,blocked,deferred,feasibility_memo,True,False,blocked_by_gate,vendor_review_only,gate0_gate1_gate1a_memos,evidence/latest/research_memos/gate1/individual_stock_momentum/vendor_verification/,Gate 1A decision is continue_defer; no serious prototype or toy demo approved.,continue_vendor_review,implement_loader;implement_strategy;run_backtest;approve_toy_demo;promote_to_real_money,"Verified survivorship-free data, delistings, corporate actions, licensing, and cost/runtime feasibility.",Credible data remains unavailable or too costly.,Implementation remains blocked.,,,
options_directional_gate0_needed,Options Directional Gate 0 Needed,options_memo,options,directional_options,memo_placeholder,,tier0_research_map,memo_only,future_research_placeholder,True,False,not_implemented,none,research_direction,docs/research_direction/,No Gate 0 memo yet; implementation blocked.,create_gate0_memo,implement_strategy;run_backtest;broker_integration;live_orders;promote_to_real_money,Gate 0 and Gate 1 approval.,Execution and modeling risk remains unacceptable.,Memo-only placeholder.,,,
futures_trend_following_gate0_needed,Futures Trend Following Gate 0 Needed,futures_memo,futures,trend_following,memo_placeholder,,tier0_research_map,memo_only,future_research_placeholder,True,False,not_implemented,none,research_direction,docs/research_direction/,No Gate 0 memo yet; implementation blocked.,create_gate0_memo,implement_strategy;run_backtest;broker_integration;live_orders;promote_to_real_money,Gate 0 and Gate 1 approval.,"Leverage, margin, and roll modeling remain unresolved.",Memo-only placeholder.,,,
forex_momentum_carry_gate0_needed,Forex Momentum Carry Gate 0 Needed,forex_memo,forex,momentum_carry,memo_placeholder,,tier0_research_map,memo_only,future_research_placeholder,True,False,not_implemented,none,research_direction,docs/research_direction/,No Gate 0 memo yet; implementation blocked.,create_gate0_memo,implement_strategy;run_backtest;broker_integration;live_orders;promote_to_real_money,Gate 0 and Gate 1 approval.,Execution and financing modeling remain unresolved.,Memo-only placeholder.,,,
intraday_orb_gate0_needed,Intraday ORB Gate 0 Needed,intraday_memo,intraday,opening_range_breakout,memo_placeholder,,tier0_research_map,memo_only,future_research_placeholder,True,False,not_implemented,none,research_direction,docs/research_direction/,No Gate 0 memo yet; implementation blocked.,create_gate0_memo,implement_strategy;run_backtest;broker_integration;live_orders;promote_to_real_money,Gate 0 and Gate 1 approval with timestamp-quality review.,Data quality or execution realism remains unacceptable.,Memo-only placeholder.,,,
volatility_products_gate0_needed,Volatility Products Gate 0 Needed,volatility_memo,volatility_products,volatility,memo_placeholder,,tier0_research_map,memo_only,future_research_placeholder,True,False,not_implemented,none,research_direction,docs/research_direction/,No Gate 0 memo yet; implementation blocked.,create_gate0_memo,implement_strategy;run_backtest;broker_integration;live_orders;promote_to_real_money,Gate 0 and Gate 1 approval with product-risk review.,Leverage/path-dependency risk remains unacceptable.,Memo-only placeholder.,,,
profit_GLD_200d_trend_model_v1,Profit Lab GLD 200-Day Trend Model,profit_exploration,ETF,absolute_trend,v1,GLD_buy_hold,tier2_credible_prototype,too_slow,profit_experiment,True,False,implemented_exploratory,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,Isolated profit exploration row; not paper-forward.,run_profit_exploration,promote_to_real_money;add_broker_integration;treat_as_validated_without_candidate_exhaustive;modify_paper_forward_rules;tune_sma_length,Separate candidate-exhaustive/Tier 2 review before any status change.,"Excess stop risk, drawdown, or stress degradation.",Predeclared profit experiment using GLD 200-day SMA and BIL fallback.,diagnostic_only,False,profit_exploration_only;not_paper_forward;no_real_money_promotion
profit_IEF_200d_trend_model_v1,Profit Lab IEF 200-Day Trend Model,profit_exploration,ETF,absolute_trend,v1,IEF_buy_hold,tier2_credible_prototype,too_slow,profit_experiment,True,False,implemented_exploratory,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,Isolated profit exploration row; likely defensive/slow.,run_profit_exploration,promote_to_real_money;add_broker_integration;treat_as_validated_without_candidate_exhaustive;modify_paper_forward_rules;tune_sma_length,Separate candidate-exhaustive/Tier 2 review before any status change.,Too slow for +300/+400 hurdles.,Predeclared profit experiment using IEF 200-day SMA and BIL fallback.,diagnostic_only,False,profit_exploration_only;not_paper_forward;no_real_money_promotion
profit_SPY_GLD_dual_momentum_v1,Profit Lab SPY GLD Dual Momentum,profit_exploration,multi_asset_etf,dual_momentum,v1,,tier2_credible_prototype,watchlist,profit_experiment,True,False,implemented_exploratory,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,Predeclared monthly SPY/GLD 126-day momentum plus 200-day SMA filter.,run_profit_exploration,promote_to_real_money;add_broker_integration;treat_as_validated_without_candidate_exhaustive;modify_paper_forward_rules;tune_lookback;tune_sma_length,Separate candidate-exhaustive/Tier 2 review before any status change.,Excess stop risk or failure to improve profit/risk versus SPY_200d.,"Independent $3,000 experiment account; not allocation advice.",diagnostic_only,False,profit_exploration_only;not_paper_forward;no_real_money_promotion
profit_SPY_GLD_IEF_dual_momentum_v1,Profit Lab SPY GLD IEF Dual Momentum,profit_exploration,multi_asset_etf,dual_momentum,v1,,tier2_credible_prototype,watchlist,profit_experiment,True,False,implemented_exploratory,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,Predeclared monthly top-1 SPY/GLD/IEF momentum plus 200-day SMA filter.,run_profit_exploration,promote_to_real_money;add_broker_integration;treat_as_validated_without_candidate_exhaustive;modify_paper_forward_rules;tune_lookback;tune_sma_length,Separate candidate-exhaustive/Tier 2 review before any status change.,Excess stop risk or failure to improve profit/risk versus SPY_200d.,"Independent $3,000 experiment account; not allocation advice.",diagnostic_only,False,profit_exploration_only;not_paper_forward;no_real_money_promotion
profit_multi_asset_top2_momentum_v1,Profit Lab Multi-Asset Top 2 Momentum,profit_exploration,multi_asset_etf,cross_asset_momentum,v1,,tier2_credible_prototype,watchlist,profit_experiment,True,False,implemented_exploratory,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,Predeclared top-2 SPY/GLD/IEF momentum with unused weight to BIL.,run_profit_exploration,promote_to_real_money;add_broker_integration;treat_as_validated_without_candidate_exhaustive;modify_paper_forward_rules;tune_lookback;tune_number_of_assets;tune_sma_length,Separate candidate-exhaustive/Tier 2 review before any status change.,"Excess stop risk, too-slow profile, or no profit/risk improvement.","Independent $3,000 experiment account; not allocation advice.",diagnostic_only,False,profit_exploration_only;not_paper_forward;no_real_money_promotion
profit_GLD_SPY_rotation_v1,Profit Lab GLD SPY Rotation,profit_exploration,multi_asset_etf,relative_momentum_rotation,v1,,tier2_credible_prototype,watchlist,profit_experiment,True,False,implemented_exploratory,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,Predeclared GLD/SPY 126-day rotation with 200-day SMA filter.,run_profit_exploration,promote_to_real_money;add_broker_integration;treat_as_validated_without_candidate_exhaustive;modify_paper_forward_rules;tune_lookback;tune_sma_length,Separate candidate-exhaustive/Tier 2 review before any status change.,Excess stop risk or no profit/risk improvement.,"Independent $3,000 experiment account; not allocation advice.",diagnostic_only,False,profit_exploration_only;not_paper_forward;no_real_money_promotion
profit_combo_SPY200d_GLD_50_50_v1,Profit Lab Combo SPY200d GLD 50/50,profit_exploration,fixed ETF combination,fixed_weight_combination,v1,SPY_200d_trend_model,tier2_credible_prototype,active_paper_demo_observation,profit_experiment,True,True,implemented_research_candidate,existing_adjusted_etf_cache,paper_forward_cache_update_and_observation_activation,evidence/paper_forward_observations/combo_SPY200d_GLD_50_50_v1/latest/,Controlled SPY/GLD/BIL cache update run 20260606_040551 recorded latest common cached date 2026-06-05 for requested activation date 2026-06-05. Combo is active as a separate simulated paper/demo observation track. SPY_200d remains frozen control and is not replaced. Start-date accounting audit fixed the first combo observation row to exclude pre-start returns while preserving fixed rules. Observation consistency audit passed; checkpoint status remains inconclusive_too_early.,run_monthly_paper_forward_checkpoint,activate_without_observation_prompt;replace_spy200d_without_governance;promote_to_real_money;add_broker_integration;change_strategy_rules;tune_parameters;skip_checkpoints;fabricate_missing_data;place_live_orders;observe_as_paper_forward_without_observation_plan;replace_spy200d_without_explicit_decision;change_paper_forward_rules;tune_weights,Run monthly paper/demo checkpoints under frozen rules; keep SPY_200d as frozen control; no real-money promotion without separate governance.,Excess stop risk or no profit/risk improvement versus SPY_200d.,Controlled cache update resolved the data-date blocker; combo is paper/demo only and does not replace SPY_200d. Start-date accounting audit corrected observation boundary accounting only; observation consistency audit passed; no strategy rule changed.,diagnostic_only,True,paper_demo_observation_only;no_real_money_promotion
profit_combo_SPY200d_GLD_BIL_60_30_10_v1,Profit Lab Combo SPY200d GLD BIL 60/30/10,profit_exploration,fixed ETF combination,fixed_weight_combination,v1,SPY_200d_trend_model,tier2_credible_prototype,watchlist,profit_experiment,True,False,implemented_exploratory,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,"Predeclared 60/30/10 SPY_200d, GLD, and BIL monthly combination account.",run_profit_exploration,promote_to_real_money;add_broker_integration;treat_as_validated_without_candidate_exhaustive;modify_paper_forward_rules;tune_weights,Separate candidate-exhaustive/Tier 2 review before any status change.,"Too slow, excess stop risk, or no profit/risk improvement.","Fixed combination is an independent experiment account, not allocation advice.",diagnostic_only,False,profit_exploration_only;not_paper_forward;no_real_money_promotion
profit_combo_SPY200d_crypto_tsmom_90_10_v1,Profit Lab Combo SPY200d Crypto TSMOM 90/10,profit_exploration,fixed ETF crypto combination,fixed_weight_combination,v1,SPY_200d_trend_model,tier1_exploratory,exploratory_only,profit_experiment,True,False,implemented_exploratory,existing_adjusted_etf_cache_and_existing_crypto_exploratory_evidence,profit_exploration,evidence/profit_exploration/latest/,Tier 1 exploratory crypto-satellite profit experiment; excluded by default.,run_profit_exploration,promote_to_real_money;add_broker_integration;treat_as_validated_without_candidate_exhaustive;modify_paper_forward_rules;tune_crypto_weight,Separate crypto gate/audit hardening before any candidate discussion.,Crypto execution/data/risk modeling remains insufficient.,Not paper-forward and not candidate-grade.,diagnostic_only,False,tier1_exploratory;profit_exploration_only;not_paper_forward;no_real_money_promotion
asset_class_tsmom_equal_weight_v1,Asset Class TSMOM Equal Weight,profit_exploration,ETF,asset_class_time_series_momentum,v1,,tier2_credible_prototype,exploratory_only,profit_exploration_research_sample,True,False,implemented_exploratory,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,Research-sample only; equal-weight eligible SPY/GLD/IEF trends with BIL fallback.,run_profit_exploration,observe_as_paper_forward;promote_to_real_money;add_broker_integration;treat_as_validated_without_candidate_exhaustive;tune_parameters;change_paper_forward_rules,Candidate-exhaustive review and separate promotion decision.,"Too slow, too risky, duplicate evidence, or no profit/risk improvement versus SPY_200d/combo benchmark.","Independent $3,000 profit exploration account; no leverage, no margin, no shorting.",diagnostic_only,False,research_sample_non_final;not_paper_forward;no_real_money_promotion
asset_class_tsmom_top1_v1,Asset Class TSMOM Top 1,profit_exploration,ETF,asset_class_time_series_momentum,v1,,tier2_credible_prototype,exploratory_only,profit_exploration_research_sample,True,False,implemented_exploratory,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,Research-sample only; top-1 SPY/GLD/IEF momentum with BIL fallback.,run_profit_exploration,observe_as_paper_forward;promote_to_real_money;add_broker_integration;treat_as_validated_without_candidate_exhaustive;tune_parameters;change_paper_forward_rules,Candidate-exhaustive review and separate promotion decision.,"Too slow, too risky, duplicate evidence, or no profit/risk improvement versus SPY_200d/combo benchmark.","Independent $3,000 profit exploration account; no leverage, no margin, no shorting.",diagnostic_only,False,research_sample_non_final;not_paper_forward;no_real_money_promotion
asset_class_tsmom_top2_v1,Asset Class TSMOM Top 2,profit_exploration,ETF,asset_class_time_series_momentum,v1,,tier2_credible_prototype,exploratory_only,profit_exploration_research_sample,True,False,implemented_exploratory,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,Research-sample only; top-2 SPY/GLD/IEF momentum with BIL fallback.,run_profit_exploration,observe_as_paper_forward;promote_to_real_money;add_broker_integration;treat_as_validated_without_candidate_exhaustive;tune_parameters;change_paper_forward_rules,Candidate-exhaustive review and separate promotion decision.,"Too slow, too risky, duplicate evidence, or no profit/risk improvement versus SPY_200d/combo benchmark.","Independent $3,000 profit exploration account; no leverage, no margin, no shorting.",diagnostic_only,False,research_sample_non_final;not_paper_forward;no_real_money_promotion
dual_momentum_SPY_GLD_IEF_v1,Dual Momentum SPY GLD IEF,profit_exploration,ETF,dual_momentum,v1,asset_class_tsmom_top1_v1,tier2_credible_prototype,duplicate_skipped,profit_exploration_research_sample,True,False,duplicate_skipped,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,Duplicate canonical rule of asset_class_tsmom_top1_v1; retained but not counted as independent evidence.,audit_harden,observe_as_paper_forward;promote_to_real_money;add_broker_integration;treat_as_validated_without_candidate_exhaustive;tune_parameters;change_paper_forward_rules,None while duplicate-skipped; use canonical row if further reviewed.,Remains duplicate evidence.,Duplicate detection prevents this row from inflating independent evidence.,diagnostic_only,False,duplicate_skipped;research_sample_non_final;not_paper_forward;no_real_money_promotion
GLD_200d_trend_model_v1,GLD 200-Day Trend Model,profit_exploration,ETF,absolute_trend,v1,GLD_buy_hold,tier2_credible_prototype,exploratory_only,profit_exploration_research_sample,True,False,implemented_exploratory,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,Research-sample only; GLD 200-day SMA with BIL fallback.,run_profit_exploration,observe_as_paper_forward;promote_to_real_money;add_broker_integration;treat_as_validated_without_candidate_exhaustive;tune_parameters;change_paper_forward_rules,Candidate-exhaustive review and separate promotion decision.,"Too slow, too risky, or no profit/risk improvement versus SPY_200d/combo benchmark.",Direct registry row for requested GLD trend profit experiment; existing profit_GLD row remains as prior registry naming.,diagnostic_only,False,research_sample_non_final;not_paper_forward;no_real_money_promotion
qqq_spy_gld_ief_dual_momentum_v1,QQQ/SPY/GLD/IEF Dual Momentum,profit_exploration,ETF,dual_momentum,v1,,tier2_credible_prototype,too_risky,profit_exploration_research_sample,True,False,implemented_research_sample,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,"Research-sample completed; high target rates but stop/drawdown behavior classified too_risky/high_upside_high_risk, with no candidate_exhaustive queue recommendation.",research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;tune_parameters;change_paper_forward_rules,"Research-sample review, possible candidate_exhaustive review, and separate promotion review if justified.","Duplicate of current finalists, too risky, unavailable data, or no improvement versus SPY_200d/combo/top2.","Implemented as research_sample only; no candidate-exhaustive, paper-forward observation, broker integration, or real-money recommendation is approved here.",diagnostic_only,False,research_sample_only;not_candidate_exhaustive;not_paper_forward_allowed
value_momentum_factor_etf_rotation_v1,Value/Momentum Factor ETF Rotation,profit_exploration,ETF,factor_rotation,v1,,tier2_credible_prototype,duplicate_or_near_duplicate,profit_exploration_research_sample,True,False,implemented_research_sample,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,"Research-sample completed for fixed Option A rule; equity-factor exposure share triggered duplicate/near-duplicate warning, so no candidate_exhaustive queue recommendation.",research_sample_review,run_backtest_before_implementation_prompt;observe_as_paper_forward;promote_to_real_money;add_broker_integration;tune_parameters;change_paper_forward_rules;add_factor_variants_without_review,"Research-sample review, duplicate/equity-beta risk review, possible revised gate review if a future non-variant rule is proposed, and separate promotion review if ever justified.","Short ETF history, proxy mismatch, too slow, or no diversification versus current finalists.","Implemented as research_sample only using MTUM, VTV, QUAL, USMV, SPY, and BIL. VLUE/SPLV variants are not implemented. No candidate-exhaustive, paper-forward observation, broker integration, or real-money recommendation is approved here.",diagnostic_only,False,research_sample_only;duplicate_or_near_duplicate;not_candidate_exhaustive;not_paper_forward_allowed
low_vol_quality_defensive_rotation_v1,Low-Volatility / Quality Defensive Rotation,strategy_candidate_queue,ETF,defensive_factor_rotation,v1,,tier1_research_queue,research_queue,strategy_candidate_queue_item,True,False,not_implemented,not_applicable_queue_only,strategy_candidate_queue,evidence/strategy_candidate_queue/latest/,Queue-only defensive factor candidate; target-fit review required.,research_memo,run_backtest;observe_as_paper_forward;promote_to_real_money;add_broker_integration;tune_parameters;skip_gates,"Proxy review, proof it is not too slow, implementation approval, and separate promotion review.",Too slow for +300/+400 or no improvement versus BIL/IEF/combo.,Defensive research queue item; no implementation approved.,queue_only,False,queue_only;target_fit_review_required;not_implemented;not_paper_forward_allowed
sector_top2_momentum_simple_v1,Simple Sector ETF Top-2 Momentum,profit_exploration,sector_ETF,sector_momentum,v1,A_ETF_sector_momentum,tier2_credible_prototype,watchlist,profit_exploration_research_sample,True,False,implemented_research_sample,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,Research_sample completed with core nine sectors XLB/XLE/XLF/XLI/XLK/XLP/XLU/XLV/XLY plus BIL fallback. It is watchlist only because the sample showed equity-beta duplicate risk and did not earn candidate_exhaustive queue status.,research_sample_review,run_backtest_before_implementation_prompt;observe_as_paper_forward;promote_to_real_money;add_broker_integration;tune_parameters;change_paper_forward_rules;add_sector_variants_without_review;add_xlc_or_xlre_without_review;modify_A_ETF_sector_momentum,"Better sampled evidence versus combo/top2 without equity-beta duplication, candidate_exhaustive review, benchmark review, and separate promotion review if justified.","Near-duplicate of A-sector stream, equity-beta duplicate warning, drawdown-budget overuse, or no improvement versus SPY_200d.","Implemented as research_sample only using the fixed core-nine universe. XLC/XLRE variants are not implemented. A_ETF_sector_momentum is not modified. Research_sample verdict is watchlist, not candidate_exhaustive_queue. No paper-forward observation, broker integration, or real-money recommendation is approved here.",diagnostic_only,False,research_sample_only;not_candidate_exhaustive;not_paper_forward_allowed
managed_futures_proxy_etf_trend_v1,Managed-Futures Proxy ETF Trend,profit_exploration,ETF_or_fund_proxy,managed_futures_style_trend,v1,,tier2_credible_prototype,too_slow,profit_exploration_research_sample,True,False,implemented_research_sample,existing_adjusted_etf_cache,profit_exploration,evidence/profit_exploration/latest/,"Managed-futures proxy research_sample implementation uses DBMF/KMLM wrapper prices and BIL fallback only. The research_sample row showed low +300/+400 target rates versus combo/top2 with no stop hits and lower drawdown, so current verdict is too_slow rather than candidate_exhaustive. Evidence must stay short-history and fund-wrapper proxy labeled; no direct futures strategy evidence is claimed.",research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;tune_parameters;change_paper_forward_rules;add_futures_contract_logic;skip_methodology_gate;treat_as_direct_futures_strategy;add_CTA_FMF_WTMF_without_review,"Research_sample review, possible candidate_exhaustive short-history gate if justified, benchmark/correlation review, and separate promotion review if ever justified.","Too slow for +300/+400, stop/drawdown worse than combo/top2, one-fund dependence, proxy mismatch, or no diversification versus current finalists.","Implemented as research_sample only using DBMF, KMLM, and BIL. CTA/FMF/WTMF are not implemented. No futures contract logic is added. No candidate-exhaustive, paper-forward observation, broker integration, or real-money recommendation is approved here.",diagnostic_only,False,research_sample_only;short_history;fund_wrapper_proxy_only;too_slow;not_candidate_exhaustive;not_paper_forward_allowed
