run_id,lane,strategy,portfolio_id,portfolio_role,family_id,family_group,family_role,independent_family_account,role,credibility_tier,leverage_multiplier,exposure_multiplier,standard_or_stress,horizon,rolling_method,number_of_windows,possible_window_count,sampled_results_are_final,final_validation_completed,rolling_status,pct_target_300_hit,pct_target_300_before_stop,pct_target_400_hit,pct_target_400_before_stop,pct_any_project_stop_hit,pct_absolute_floor_stop_hit,pct_trailing_drawdown_stop_hit,median_final_equity,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,pct_positive_return,pct_loss,pct_below_2400,pct_above_3300,pct_above_3400,average_portfolio_turnover,median_portfolio_turnover,unavailable_window_count,worst_stop_enforced_loss,pct_windows_stop_overshoot_gt_50,pct_windows_stop_overshoot_gt_100,average_exposure,median_exposure,percent_time_cash,percent_time_reduced_exposure,percent_time_full_exposure,stop_enforced_metric_quality,risk_framework_name,risk_band,risk_budget_used_pct,target_300_progress_pct,target_400_progress_pct,drawdown_warning_hit,drawdown_review_hit,hard_stop_hit,risk_framework_verdict,exposure_policy_status,instrument_risk_role,paper_forward_allowed_by_risk_framework,promotion_blockers,notes,rolling_metric_quality,rolling_notes
20260601_234739,independent_family_challenge,IEF_buy_hold,,,family_bond_treasury_ief_v1,bond_treasury_etf,bond_defensive_benchmark,True,bond_defensive_benchmark,benchmark,1.0,1.0,stress,90.0,deterministic_stratified_sample,500,4793,False,False,completed,0.078,0.078,0.03,0.03,0.0,0.0,0.0,3022.3754589866867,3022.3754589866867,3032.0107367211513,-103.1467829665603,-398.3305247312819,0.61,0.39,0.0,0.022,0.002,,,0.0,-337.7922738034058,0.0,0.0,,,,,,partial,balanced_speculative_research_v1,warning,0.6638842078854699,0.0745848632889556,0.0559386474667167,True,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,final_validation_completed_false,"Independent family row: separate $3,000 account; not a portfolio mix.",family_sample_or_partial,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260601_234739,independent_family_challenge,IEF_buy_hold,,,family_bond_treasury_ief_v1,bond_treasury_etf,bond_defensive_benchmark,True,bond_defensive_benchmark,benchmark,1.0,1.0,stress,180.0,deterministic_stratified_sample,500,4703,False,False,completed,0.176,0.176,0.072,0.072,0.0,0.0,0.0,3078.5418654678997,3078.5418654678997,3061.42349914391,-146.97778031828784,-511.0977536826331,0.604,0.396,0.0,0.082,0.02,,,0.0,-453.2444625343355,0.0,0.0,,,,,,partial,balanced_speculative_research_v1,review,0.8518295894710551,0.2618062182263323,0.19635466366974924,True,True,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,final_validation_completed_false,"Independent family row: separate $3,000 account; not a portfolio mix.",family_sample_or_partial,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260601_234739,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,standard,30.0,deterministic_stratified_sample,500,4853,False,False,completed,0.188,0.188,0.12,0.12,0.006,0.004,0.006,3034.0811252721724,3034.0811252721724,3058.107700608142,-148.03633375406912,-724.7691876168615,0.594,0.406,0.002,0.128,0.066,,,0.0,-608.3003954133274,0.002,0.0,,,,,,partial,balanced_speculative_research_v1,hard_stop,1.2079486460281024,0.11360375090724119,0.0852028131804309,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,final_validation_completed_false;project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",family_sample_or_partial,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260601_234739,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,standard,60.0,deterministic_stratified_sample,500,4823,False,False,completed,0.386,0.386,0.292,0.292,0.072,0.01,0.072,3110.2990923111997,3106.6295744282547,3134.508746748781,-235.7540219621926,-758.9083681894608,0.678,0.322,0.004,0.254,0.196,,,0.0,-652.0766743683453,0.02,0.0,,,,,,partial,balanced_speculative_research_v1,hard_stop,1.264847280315768,0.35543191476084907,0.26657393607063684,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,final_validation_completed_false;project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",family_sample_or_partial,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260601_234739,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,standard,90.0,deterministic_stratified_sample,500,4793,False,False,completed,0.514,0.514,0.424,0.424,0.082,0.016,0.082,3184.9461204334957,3179.008700028722,3205.9301197260297,-302.174852293022,-840.6158777304431,0.744,0.256,0.008,0.346,0.276,,,0.0,-669.8285524032617,0.026,0.0,,,,,,partial,balanced_speculative_research_v1,hard_stop,1.4010264628840718,0.5966956667624072,0.4475217500718054,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,final_validation_completed_false;project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",family_sample_or_partial,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260601_234739,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,standard,180.0,deterministic_stratified_sample,500,4703,False,False,completed,0.668,0.662,0.602,0.598,0.224,0.04,0.224,3394.1471920966496,3389.4154695472494,3365.8864604826417,-451.189570630105,-979.3954486776393,0.682,0.318,0.02,0.54,0.494,,,0.0,-711.5268836128157,0.146,0.01,,,,,,partial,balanced_speculative_research_v1,hard_stop,1.6323257477960653,1.2980515651574978,0.9735386738681234,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,final_validation_completed_false;project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",family_sample_or_partial,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260601_234739,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,stress,30.0,deterministic_stratified_sample,500,4853,False,False,completed,0.186,0.186,0.116,0.116,0.006,0.004,0.006,3032.565343935591,3032.565343935591,3056.578976137169,-147.9630323319916,-724.4077636719248,0.59,0.41,0.002,0.128,0.062,,,0.0,-609.5929332293445,0.002,0.0,,,,,,partial,balanced_speculative_research_v1,hard_stop,1.2073462727865414,0.10855114645197016,0.08141335983897761,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,final_validation_completed_false;project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",family_sample_or_partial,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260601_234739,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,stress,60.0,deterministic_stratified_sample,500,4823,False,False,completed,0.382,0.382,0.286,0.286,0.072,0.01,0.072,3108.7553089576104,3105.07491767518,3132.941222303384,-236.39091064734362,-758.5271774094235,0.674,0.326,0.006,0.252,0.196,,,0.0,-653.3091856703954,0.02,0.0,,,,,,partial,balanced_speculative_research_v1,hard_stop,1.2642119623490393,0.35024972558393375,0.26268729418795034,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,final_validation_completed_false;project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",family_sample_or_partial,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260601_234739,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,stress,90.0,deterministic_stratified_sample,500,4793,False,False,completed,0.51,0.51,0.422,0.422,0.082,0.016,0.082,3183.3218394621263,3177.4068761266935,3204.3266119596447,-302.02182016171264,-840.2002683156934,0.742,0.258,0.008,0.346,0.276,,,0.0,-670.9993764674523,0.026,0.0,,,,,,partial,balanced_speculative_research_v1,hard_stop,1.4003337805261558,0.5913562537556452,0.4435171903167338,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,final_validation_completed_false;project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",family_sample_or_partial,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260601_234739,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,stress,180.0,deterministic_stratified_sample,500,4703,False,False,completed,0.668,0.662,0.6,0.596,0.224,0.04,0.224,3392.4412311795004,3387.725694084419,3364.2040924346506,-450.9623350873542,-980.4125256884286,0.678,0.322,0.022,0.54,0.492,,,0.0,-712.6787930227829,0.146,0.01,,,,,,partial,balanced_speculative_research_v1,hard_stop,1.634020876147381,1.2924189802813968,0.9693142352110476,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,final_validation_completed_false;project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",family_sample_or_partial,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260601_234739,independent_family_challenge,A_ETF_sector_momentum,,,family_etf_sector_momentum_A_v1,etf_sector_momentum,ETF momentum family reference,True,ETF momentum family reference,tier2_credible_prototype,1.0,1.0,standard,30.0,deterministic_stratified_sample,0,4601,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,satellite,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,A_ETF_sector_momentum,,,family_etf_sector_momentum_A_v1,etf_sector_momentum,ETF momentum family reference,True,ETF momentum family reference,tier2_credible_prototype,1.0,1.0,standard,60.0,deterministic_stratified_sample,0,4571,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,satellite,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,A_ETF_sector_momentum,,,family_etf_sector_momentum_A_v1,etf_sector_momentum,ETF momentum family reference,True,ETF momentum family reference,tier2_credible_prototype,1.0,1.0,standard,90.0,deterministic_stratified_sample,0,4541,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,satellite,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,A_ETF_sector_momentum,,,family_etf_sector_momentum_A_v1,etf_sector_momentum,ETF momentum family reference,True,ETF momentum family reference,tier2_credible_prototype,1.0,1.0,standard,180.0,deterministic_stratified_sample,0,4451,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,satellite,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,A_ETF_sector_momentum,,,family_etf_sector_momentum_A_v1,etf_sector_momentum,ETF momentum family reference,True,ETF momentum family reference,tier2_credible_prototype,1.0,1.0,stress,30.0,deterministic_stratified_sample,0,4601,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,satellite,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,A_ETF_sector_momentum,,,family_etf_sector_momentum_A_v1,etf_sector_momentum,ETF momentum family reference,True,ETF momentum family reference,tier2_credible_prototype,1.0,1.0,stress,60.0,deterministic_stratified_sample,0,4571,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,satellite,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,A_ETF_sector_momentum,,,family_etf_sector_momentum_A_v1,etf_sector_momentum,ETF momentum family reference,True,ETF momentum family reference,tier2_credible_prototype,1.0,1.0,stress,90.0,deterministic_stratified_sample,0,4541,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,satellite,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,A_ETF_sector_momentum,,,family_etf_sector_momentum_A_v1,etf_sector_momentum,ETF momentum family reference,True,ETF momentum family reference,tier2_credible_prototype,1.0,1.0,stress,180.0,deterministic_stratified_sample,0,4451,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,satellite,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_momentum_only_A is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,current_no_cash_proxy_alpha_AB,,,family_etf_ab_no_cash_v1,etf_ab_strategy,custom ETF strategy family control,True,custom ETF strategy family control,tier3_candidate_validation,1.0,1.0,standard,30.0,deterministic_stratified_sample,0,4601,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,current_no_cash_proxy_alpha_AB,,,family_etf_ab_no_cash_v1,etf_ab_strategy,custom ETF strategy family control,True,custom ETF strategy family control,tier3_candidate_validation,1.0,1.0,standard,60.0,deterministic_stratified_sample,0,4571,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,current_no_cash_proxy_alpha_AB,,,family_etf_ab_no_cash_v1,etf_ab_strategy,custom ETF strategy family control,True,custom ETF strategy family control,tier3_candidate_validation,1.0,1.0,standard,90.0,deterministic_stratified_sample,0,4541,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,current_no_cash_proxy_alpha_AB,,,family_etf_ab_no_cash_v1,etf_ab_strategy,custom ETF strategy family control,True,custom ETF strategy family control,tier3_candidate_validation,1.0,1.0,standard,180.0,deterministic_stratified_sample,0,4451,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,current_no_cash_proxy_alpha_AB,,,family_etf_ab_no_cash_v1,etf_ab_strategy,custom ETF strategy family control,True,custom ETF strategy family control,tier3_candidate_validation,1.0,1.0,stress,30.0,deterministic_stratified_sample,0,4601,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,current_no_cash_proxy_alpha_AB,,,family_etf_ab_no_cash_v1,etf_ab_strategy,custom ETF strategy family control,True,custom ETF strategy family control,tier3_candidate_validation,1.0,1.0,stress,60.0,deterministic_stratified_sample,0,4571,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,current_no_cash_proxy_alpha_AB,,,family_etf_ab_no_cash_v1,etf_ab_strategy,custom ETF strategy family control,True,custom ETF strategy family control,tier3_candidate_validation,1.0,1.0,stress,90.0,deterministic_stratified_sample,0,4541,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,current_no_cash_proxy_alpha_AB,,,family_etf_ab_no_cash_v1,etf_ab_strategy,custom ETF strategy family control,True,custom ETF strategy family control,tier3_candidate_validation,1.0,1.0,stress,180.0,deterministic_stratified_sample,0,4451,False,False,incomplete_evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.,unavailable,Exact fresh-state all-window rolling stream for current_no_cash_proxy_alpha_AB is not exposed as a compact reusable family stream; not approximated from summary metrics or sampled prior evidence.
20260601_234739,independent_family_challenge,crypto_time_series_momentum,,,family_crypto_spot_time_series_momentum_v1,crypto_spot_momentum,high_volatility_exploratory_family,True,high_volatility_exploratory_family,tier1_exploratory,1.0,1.0,standard,30.0,deterministic_stratified_sample,250,3043,False,False,sampled_tier1_exploratory,0.232,0.232,0.2,0.2,0.056,0.016,0.056,3000.0,3000.0,3116.494946040469,-125.17165137529787,-1723.3423614875837,0.316,0.236,0.012,0.192,0.176,,,0.0,-743.676451835765,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,hard_stop,2.8722372691459728,0.0,0.0,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,exploratory,False,tier1_exploratory;final_validation_completed_false;project_stop_hit,Crypto family rolling is Tier 1 exploratory and sampled/non-final.,sampled_tier1_crypto_family,Crypto family rolling is Tier 1 exploratory and sampled/non-final.
20260601_234739,independent_family_challenge,crypto_time_series_momentum,,,family_crypto_spot_time_series_momentum_v1,crypto_spot_momentum,high_volatility_exploratory_family,True,high_volatility_exploratory_family,tier1_exploratory,1.0,1.0,standard,60.0,deterministic_stratified_sample,250,3013,False,False,sampled_tier1_exploratory,0.392,0.392,0.368,0.364,0.192,0.048,0.192,3000.0,3000.0,3143.754023871809,-321.20990779046815,-2420.9093240587504,0.388,0.236,0.012,0.2,0.176,,,0.0,-915.5761384049842,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,hard_stop,4.03484887343125,0.0,0.0,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,exploratory,False,tier1_exploratory;final_validation_completed_false;project_stop_hit,Crypto family rolling is Tier 1 exploratory and sampled/non-final.,sampled_tier1_crypto_family,Crypto family rolling is Tier 1 exploratory and sampled/non-final.
20260601_234739,independent_family_challenge,crypto_time_series_momentum,,,family_crypto_spot_time_series_momentum_v1,crypto_spot_momentum,high_volatility_exploratory_family,True,high_volatility_exploratory_family,tier1_exploratory,1.0,1.0,standard,90.0,deterministic_stratified_sample,250,2983,False,False,sampled_tier1_exploratory,0.484,0.48,0.444,0.44,0.332,0.12,0.332,3000.0,3000.0,3222.524555074165,-491.7465646045198,-2683.847031451861,0.46,0.216,0.028,0.264,0.248,,,0.0,-680.9619844840122,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,hard_stop,4.473078385753102,0.0,0.0,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,exploratory,False,tier1_exploratory;final_validation_completed_false;project_stop_hit,Crypto family rolling is Tier 1 exploratory and sampled/non-final.,sampled_tier1_crypto_family,Crypto family rolling is Tier 1 exploratory and sampled/non-final.
20260601_234739,independent_family_challenge,crypto_time_series_momentum,,,family_crypto_spot_time_series_momentum_v1,crypto_spot_momentum,high_volatility_exploratory_family,True,high_volatility_exploratory_family,tier1_exploratory,1.0,1.0,standard,180.0,deterministic_stratified_sample,250,2893,False,False,sampled_tier1_exploratory,0.628,0.596,0.592,0.564,0.664,0.18,0.664,3054.7913054300116,3311.2751856099667,3442.024147358679,-871.4379622782271,-6811.3825944722885,0.556,0.22,0.052,0.504,0.46,,,0.0,-690.257949502864,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,hard_stop,11.35230432412048,1.0375839520332222,0.7781879640249167,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,exploratory,False,tier1_exploratory;final_validation_completed_false;project_stop_hit,Crypto family rolling is Tier 1 exploratory and sampled/non-final.,sampled_tier1_crypto_family,Crypto family rolling is Tier 1 exploratory and sampled/non-final.
20260601_234739,independent_family_challenge,crypto_time_series_momentum,,,family_crypto_spot_time_series_momentum_v1,crypto_spot_momentum,high_volatility_exploratory_family,True,high_volatility_exploratory_family,tier1_exploratory,1.0,1.0,stress,30.0,deterministic_stratified_sample,250,3043,False,False,sampled_tier1_exploratory,0.232,0.232,0.2,0.2,0.056,0.016,0.056,3000.0,3000.0,3111.7989292879233,-124.92042273059496,-1728.3979374414266,0.312,0.24,0.012,0.192,0.176,,,0.0,-748.1410582955523,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,hard_stop,2.8806632290690444,0.0,0.0,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,exploratory,False,tier1_exploratory;final_validation_completed_false;project_stop_hit,Crypto family rolling is Tier 1 exploratory and sampled/non-final.,sampled_tier1_crypto_family,Crypto family rolling is Tier 1 exploratory and sampled/non-final.
